Review_ID,Customer_ID,Product_Name,Review_Text,Rating,Review_Date,Region,Clean_Review,Sentiment,Month
506,4164,Smartwatch,Very bad quality and late delivery,1,2025-05-17 20:24:21.339870,North,bad quality late delivery,Negative,5
507,4470,Laptop,Not worth the money,1,2025-02-11 20:24:21.339874,South,worth money,Positive,2
508,1006,Laptop,Good quality and easy to use,4,2025-09-03 20:24:21.339877,East,good quality easy use,Positive,9
509,4710,Camera,Not worth the money,1,2025-07-12 20:24:21.339883,North,worth money,Positive,7
510,1383,Laptop,Poor service and damaged product,2,2025-09-02 20:24:21.339887,West,poor service damaged product,Negative,9
511,1916,Smartwatch,Excellent quality and fast delivery,4,2025-10-09 20:24:21.339891,South,excellent quality fast delivery,Positive,10
512,2083,Mobile,Excellent quality and fast delivery,5,2025-03-07 20:24:21.339895,North,excellent quality fast delivery,Positive,3
513,4557,Smartwatch,Poor service and damaged product,2,2025-09-17 20:24:21.339900,South,poor service damaged product,Negative,9
514,1208,Mobile,Very bad quality and late delivery,2,2025-03-25 20:24:21.339904,North,bad quality late delivery,Negative,3
515,1390,Laptop,"Very good product, totally satisfied",4,2025-12-15 20:24:21.339908,North,good product totally satisfied,Positive,12
516,2781,Mobile,"Very good product, totally satisfied",4,2025-08-21 20:24:21.339912,West,good product totally satisfied,Positive,8
517,3850,Mobile,Not worth the money,2,2025-03-19 20:24:21.339916,South,worth money,Positive,3
518,3674,Laptop,Excellent quality and fast delivery,4,2025-03-10 20:24:21.339920,East,excellent quality fast delivery,Positive,3
519,3655,Mobile,Good quality and easy to use,4,2025-06-27 20:24:21.339925,East,good quality easy use,Positive,6
520,3636,Headphones,Not worth the money,2,2025-03-31 20:24:21.339930,West,worth money,Positive,3
521,3080,Camera,Product stopped working after few days,1,2025-06-04 20:24:21.339936,East,product stopped working days,Neutral,6
522,4184,Headphones,Poor service and damaged product,1,2025-09-11 20:24:21.339941,North,poor service damaged product,Negative,9
523,4497,Camera,Good quality and easy to use,5,2025-07-10 20:24:21.339946,West,good quality easy use,Positive,7
524,2800,Mobile,Excellent quality and fast delivery,4,2025-07-23 20:24:21.339949,South,excellent quality fast delivery,Positive,7
525,2120,Camera,Very bad quality and late delivery,2,2025-04-23 20:24:21.339954,North,bad quality late delivery,Negative,4
526,3580,Smartwatch,Not worth the money,1,2025-07-14 20:24:21.339958,North,worth money,Positive,7
527,4389,Camera,Good quality and easy to use,5,2025-08-15 20:24:21.339962,East,good quality easy use,Positive,8
528,1735,Laptop,Good quality and easy to use,4,2025-12-06 20:24:21.339966,East,good quality easy use,Positive,12
529,4732,Camera,Not worth the money,2,2025-11-04 20:24:21.339972,East,worth money,Positive,11
530,3519,Laptop,Not worth the money,2,2025-10-13 20:24:21.339976,South,worth money,Positive,10
531,1910,Camera,Product stopped working after few days,1,2025-08-27 20:24:21.339980,East,product stopped working days,Neutral,8
532,1643,Headphones,"Amazing experience, worth the price",4,2025-02-08 20:24:21.339984,East,amazing experience worth price,Positive,2
533,3598,Mobile,"Very good product, totally satisfied",4,2025-02-01 20:24:21.339988,North,good product totally satisfied,Positive,2
534,4622,Smartwatch,Product stopped working after few days,1,2025-12-12 20:24:21.339993,South,product stopped working days,Neutral,12
535,3402,Camera,Not worth the money,2,2025-06-14 20:24:21.339997,West,worth money,Positive,6
536,2037,Headphones,Poor service and damaged product,2,2025-10-15 20:24:21.340001,West,poor service damaged product,Negative,10
537,1313,Smartwatch,"Amazing experience, worth the price",4,2025-05-05 20:24:21.340005,North,amazing experience worth price,Positive,5
538,2627,Laptop,Not worth the money,1,2025-09-10 20:24:21.340009,North,worth money,Positive,9
539,4485,Laptop,Not worth the money,2,2025-10-26 20:24:21.340012,South,worth money,Positive,10
540,4027,Camera,Excellent quality and fast delivery,4,2025-07-16 20:24:21.340016,East,excellent quality fast delivery,Positive,7
541,1631,Mobile,"Very good product, totally satisfied",4,2025-06-29 20:24:21.340020,South,good product totally satisfied,Positive,6
542,4114,Mobile,"Very good product, totally satisfied",5,2025-11-13 20:24:21.340024,North,good product totally satisfied,Positive,11
543,3182,Laptop,Product stopped working after few days,2,2025-12-23 20:24:21.340027,North,product stopped working days,Neutral,12
544,1727,Camera,"Very good product, totally satisfied",4,2025-07-29 20:24:21.340031,South,good product totally satisfied,Positive,7
545,2378,Laptop,Very bad quality and late delivery,2,2025-08-05 20:24:21.340036,West,bad quality late delivery,Negative,8
546,2963,Smartwatch,Product stopped working after few days,2,2025-02-24 20:24:21.340039,South,product stopped working days,Neutral,2
547,2117,Camera,Excellent quality and fast delivery,5,2025-05-16 20:24:21.340044,West,excellent quality fast delivery,Positive,5
548,2698,Laptop,Excellent quality and fast delivery,4,2025-08-06 20:24:21.340049,North,excellent quality fast delivery,Positive,8
549,4334,Headphones,Product stopped working after few days,2,2024-12-26 20:24:21.340054,East,product stopped working days,Neutral,12
550,2285,Smartwatch,Poor service and damaged product,1,2025-06-12 20:24:21.340058,North,poor service damaged product,Negative,6
551,3930,Mobile,Excellent quality and fast delivery,4,2025-12-06 20:24:21.340062,West,excellent quality fast delivery,Positive,12
552,3743,Laptop,"Very good product, totally satisfied",5,2025-12-23 20:24:21.340066,East,good product totally satisfied,Positive,12
553,2413,Smartwatch,Not worth the money,2,2025-04-29 20:24:21.340070,West,worth money,Positive,4
554,1358,Camera,Not worth the money,1,2025-03-30 20:24:21.340074,North,worth money,Positive,3
555,3741,Mobile,Not worth the money,1,2025-03-10 20:24:21.340078,North,worth money,Positive,3
556,2457,Mobile,Good quality and easy to use,5,2025-07-09 20:24:21.340082,West,good quality easy use,Positive,7
557,1860,Mobile,Very bad quality and late delivery,2,2025-10-06 20:24:21.340086,East,bad quality late delivery,Negative,10
558,1049,Camera,Not worth the money,1,2025-01-10 20:24:21.340090,South,worth money,Positive,1
559,4821,Laptop,"Very good product, totally satisfied",5,2025-09-06 20:24:21.340094,North,good product totally satisfied,Positive,9
560,3484,Camera,Not worth the money,1,2025-05-20 20:24:21.340098,South,worth money,Positive,5
561,4772,Laptop,Excellent quality and fast delivery,4,2025-05-15 20:24:21.340103,East,excellent quality fast delivery,Positive,5
562,2448,Mobile,"Very good product, totally satisfied",5,2025-11-25 20:24:21.340106,West,good product totally satisfied,Positive,11
563,2089,Headphones,Good quality and easy to use,5,2025-01-14 20:24:21.340110,East,good quality easy use,Positive,1
564,3974,Camera,Product stopped working after few days,2,2025-12-01 20:24:21.340114,North,product stopped working days,Neutral,12
565,4926,Mobile,Very bad quality and late delivery,2,2025-09-15 20:24:21.340118,East,bad quality late delivery,Negative,9
566,1096,Headphones,Poor service and damaged product,1,2025-09-24 20:24:21.340122,South,poor service damaged product,Negative,9
567,2922,Mobile,Excellent quality and fast delivery,4,2025-03-26 20:24:21.340127,South,excellent quality fast delivery,Positive,3
568,4651,Mobile,Excellent quality and fast delivery,5,2025-12-12 20:24:21.340133,West,excellent quality fast delivery,Positive,12
569,2854,Smartwatch,Good quality and easy to use,4,2025-02-16 20:24:21.340137,North,good quality easy use,Positive,2
570,2699,Mobile,"Very good product, totally satisfied",5,2025-12-06 20:24:21.340141,West,good product totally satisfied,Positive,12
571,4797,Headphones,Very bad quality and late delivery,1,2025-12-20 20:24:21.340145,North,bad quality late delivery,Negative,12
572,4576,Headphones,Very bad quality and late delivery,1,2025-09-24 20:24:21.340150,South,bad quality late delivery,Negative,9
573,1189,Laptop,Poor service and damaged product,2,2025-10-30 20:24:21.340154,West,poor service damaged product,Negative,10
574,2141,Camera,Not worth the money,2,2025-07-21 20:24:21.340159,North,worth money,Positive,7
575,2065,Smartwatch,Excellent quality and fast delivery,5,2025-07-22 20:24:21.340163,South,excellent quality fast delivery,Positive,7
576,2744,Camera,"Amazing experience, worth the price",5,2025-09-11 20:24:21.340167,North,amazing experience worth price,Positive,9
577,4984,Camera,Good quality and easy to use,5,2025-12-15 20:24:21.340170,North,good quality easy use,Positive,12
578,1908,Mobile,"Very good product, totally satisfied",4,2025-01-31 20:24:21.340174,South,good product totally satisfied,Positive,1
579,1480,Smartwatch,Good quality and easy to use,5,2025-07-10 20:24:21.340178,North,good quality easy use,Positive,7
580,2098,Smartwatch,Good quality and easy to use,5,2025-12-01 20:24:21.340182,North,good quality easy use,Positive,12
581,3677,Headphones,Product stopped working after few days,1,2025-10-09 20:24:21.340186,East,product stopped working days,Neutral,10
582,2913,Mobile,"Very good product, totally satisfied",4,2025-06-20 20:24:21.340190,East,good product totally satisfied,Positive,6
583,1537,Laptop,Very bad quality and late delivery,1,2025-05-17 20:24:21.340194,South,bad quality late delivery,Negative,5
584,2104,Headphones,"Amazing experience, worth the price",5,2025-06-10 20:24:21.340198,East,amazing experience worth price,Positive,6
585,3590,Camera,"Very good product, totally satisfied",4,2025-09-04 20:24:21.340202,North,good product totally satisfied,Positive,9
586,4262,Laptop,Not worth the money,1,2025-05-17 20:24:21.340206,West,worth money,Positive,5
587,2784,Laptop,"Amazing experience, worth the price",4,2025-01-16 20:24:21.340212,South,amazing experience worth price,Positive,1
588,2220,Smartwatch,"Very good product, totally satisfied",5,2025-10-23 20:24:21.340217,East,good product totally satisfied,Positive,10
589,4707,Camera,Good quality and easy to use,5,2025-05-30 20:24:21.340220,East,good quality easy use,Positive,5
590,3615,Mobile,Good quality and easy to use,4,2025-11-05 20:24:21.340225,North,good quality easy use,Positive,11
591,4396,Mobile,Excellent quality and fast delivery,5,2025-10-25 20:24:21.340230,West,excellent quality fast delivery,Positive,10
592,1343,Headphones,Product stopped working after few days,2,2025-03-28 20:24:21.340234,South,product stopped working days,Neutral,3
593,1414,Camera,"Amazing experience, worth the price",4,2024-12-26 20:24:21.340238,West,amazing experience worth price,Positive,12
594,1584,Laptop,Good quality and easy to use,4,2025-02-15 20:24:21.340244,North,good quality easy use,Positive,2
595,1694,Laptop,Very bad quality and late delivery,1,2025-07-03 20:24:21.340249,West,bad quality late delivery,Negative,7
596,1252,Mobile,Excellent quality and fast delivery,4,2025-11-11 20:24:21.340253,South,excellent quality fast delivery,Positive,11
597,2312,Smartwatch,Poor service and damaged product,1,2025-04-03 20:24:21.340257,East,poor service damaged product,Negative,4
598,4571,Laptop,Very bad quality and late delivery,2,2025-03-22 20:24:21.340261,West,bad quality late delivery,Negative,3
599,3499,Laptop,Product stopped working after few days,2,2025-05-09 20:24:21.340265,North,product stopped working days,Neutral,5
600,3346,Mobile,Product stopped working after few days,1,2025-11-20 20:24:21.340269,South,product stopped working days,Neutral,11
601,1353,Headphones,Good quality and easy to use,4,2025-04-25 20:24:21.340274,East,good quality easy use,Positive,4
602,1444,Smartwatch,Not worth the money,1,2025-03-20 20:24:21.340278,South,worth money,Positive,3
603,4390,Smartwatch,Excellent quality and fast delivery,5,2024-12-26 20:24:21.340282,South,excellent quality fast delivery,Positive,12
604,3506,Camera,Poor service and damaged product,2,2025-02-09 20:24:21.340286,South,poor service damaged product,Negative,2
605,2546,Smartwatch,"Amazing experience, worth the price",4,2025-02-20 20:24:21.340290,South,amazing experience worth price,Positive,2
606,4655,Mobile,"Very good product, totally satisfied",4,2025-03-24 20:24:21.340295,South,good product totally satisfied,Positive,3
607,4176,Headphones,Good quality and easy to use,5,2025-07-11 20:24:21.340301,North,good quality easy use,Positive,7
608,1661,Laptop,Poor service and damaged product,1,2025-06-15 20:24:21.340306,North,poor service damaged product,Negative,6
609,4423,Mobile,Very bad quality and late delivery,1,2025-01-15 20:24:21.340312,West,bad quality late delivery,Negative,1
610,1694,Camera,"Amazing experience, worth the price",4,2025-06-29 20:24:21.340316,North,amazing experience worth price,Positive,6
611,3301,Headphones,"Amazing experience, worth the price",4,2025-07-01 20:24:21.340321,West,amazing experience worth price,Positive,7
612,4113,Laptop,"Amazing experience, worth the price",5,2025-07-31 20:24:21.340325,East,amazing experience worth price,Positive,7
613,3370,Headphones,Excellent quality and fast delivery,4,2025-03-01 20:24:21.340329,West,excellent quality fast delivery,Positive,3
614,2761,Camera,"Amazing experience, worth the price",5,2025-01-04 20:24:21.340333,West,amazing experience worth price,Positive,1
615,1105,Smartwatch,Good quality and easy to use,5,2025-08-05 20:24:21.340337,East,good quality easy use,Positive,8
616,3429,Camera,Very bad quality and late delivery,2,2025-07-13 20:24:21.340341,East,bad quality late delivery,Negative,7
617,1694,Laptop,"Amazing experience, worth the price",4,2025-08-19 20:24:21.340345,North,amazing experience worth price,Positive,8
618,1129,Laptop,"Very good product, totally satisfied",5,2025-05-26 20:24:21.340349,South,good product totally satisfied,Positive,5
619,2895,Mobile,Product stopped working after few days,1,2025-01-12 20:24:21.340361,North,product stopped working days,Neutral,1
620,2784,Laptop,Good quality and easy to use,4,2025-03-23 20:24:21.340365,North,good quality easy use,Positive,3
621,2217,Laptop,"Very good product, totally satisfied",4,2025-02-06 20:24:21.340369,West,good product totally satisfied,Positive,2
622,3606,Headphones,"Amazing experience, worth the price",5,2025-03-05 20:24:21.340374,West,amazing experience worth price,Positive,3
623,1653,Camera,Very bad quality and late delivery,2,2025-09-26 20:24:21.340378,East,bad quality late delivery,Negative,9
624,2424,Smartwatch,"Amazing experience, worth the price",5,2025-06-25 20:24:21.340382,West,amazing experience worth price,Positive,6
625,1823,Camera,"Amazing experience, worth the price",5,2025-09-23 20:24:21.340387,East,amazing experience worth price,Positive,9
626,1121,Smartwatch,"Very good product, totally satisfied",5,2025-07-02 20:24:21.340393,East,good product totally satisfied,Positive,7
627,1933,Headphones,Product stopped working after few days,1,2025-10-06 20:24:21.340398,West,product stopped working days,Neutral,10
628,2584,Smartwatch,"Very good product, totally satisfied",5,2025-05-15 20:24:21.340402,West,good product totally satisfied,Positive,5
629,1729,Camera,"Amazing experience, worth the price",5,2024-12-31 20:24:21.340406,South,amazing experience worth price,Positive,12
630,4227,Laptop,Poor service and damaged product,2,2025-07-31 20:24:21.340410,East,poor service damaged product,Negative,7
631,4213,Headphones,Very bad quality and late delivery,2,2025-05-17 20:24:21.340414,East,bad quality late delivery,Negative,5
632,2902,Smartwatch,Product stopped working after few days,1,2025-08-28 20:24:21.340418,East,product stopped working days,Neutral,8
633,1840,Mobile,Excellent quality and fast delivery,5,2025-10-31 20:24:21.340422,South,excellent quality fast delivery,Positive,10
634,3922,Headphones,"Very good product, totally satisfied",5,2025-07-21 20:24:21.340426,North,good product totally satisfied,Positive,7
635,3581,Mobile,Excellent quality and fast delivery,5,2025-01-10 20:24:21.340430,North,excellent quality fast delivery,Positive,1
636,4133,Mobile,Not worth the money,1,2025-11-18 20:24:21.340435,South,worth money,Positive,11
637,1007,Mobile,Excellent quality and fast delivery,5,2025-03-16 20:24:21.340438,East,excellent quality fast delivery,Positive,3
638,4251,Smartwatch,Good quality and easy to use,4,2025-02-02 20:24:21.340442,West,good quality easy use,Positive,2
639,4799,Mobile,Poor service and damaged product,2,2025-03-21 20:24:21.340446,West,poor service damaged product,Negative,3
640,2445,Mobile,Very bad quality and late delivery,1,2025-12-09 20:24:21.340450,West,bad quality late delivery,Negative,12
641,1646,Smartwatch,Good quality and easy to use,5,2025-05-06 20:24:21.340453,South,good quality easy use,Positive,5
642,2145,Mobile,Not worth the money,2,2025-04-12 20:24:21.340457,North,worth money,Positive,4
643,4822,Mobile,Poor service and damaged product,2,2025-03-23 20:24:21.340462,North,poor service damaged product,Negative,3
644,1558,Headphones,"Amazing experience, worth the price",5,2025-10-27 20:24:21.340466,West,amazing experience worth price,Positive,10
645,4807,Smartwatch,Excellent quality and fast delivery,5,2025-06-10 20:24:21.340470,South,excellent quality fast delivery,Positive,6
646,2534,Mobile,"Amazing experience, worth the price",4,2025-03-14 20:24:21.340476,West,amazing experience worth price,Positive,3
647,1871,Laptop,Excellent quality and fast delivery,4,2025-01-03 20:24:21.340481,West,excellent quality fast delivery,Positive,1
648,4985,Mobile,Poor service and damaged product,2,2025-06-06 20:24:21.340485,East,poor service damaged product,Negative,6
649,2306,Mobile,Not worth the money,1,2025-01-26 20:24:21.340489,West,worth money,Positive,1
650,4787,Camera,Product stopped working after few days,2,2025-10-17 20:24:21.340493,East,product stopped working days,Neutral,10
651,3233,Smartwatch,Excellent quality and fast delivery,4,2025-12-15 20:24:21.340497,East,excellent quality fast delivery,Positive,12
652,3081,Headphones,"Amazing experience, worth the price",5,2025-08-23 20:24:21.340501,South,amazing experience worth price,Positive,8
653,3942,Smartwatch,Product stopped working after few days,2,2025-02-23 20:24:21.340505,West,product stopped working days,Neutral,2
654,3030,Camera,Excellent quality and fast delivery,5,2025-09-05 20:24:21.340511,East,excellent quality fast delivery,Positive,9
655,4774,Camera,Very bad quality and late delivery,2,2025-04-01 20:24:21.340516,North,bad quality late delivery,Negative,4
656,1938,Laptop,"Very good product, totally satisfied",5,2025-04-19 20:24:21.340520,North,good product totally satisfied,Positive,4
657,3309,Laptop,"Very good product, totally satisfied",4,2025-12-12 20:24:21.340523,South,good product totally satisfied,Positive,12
658,4199,Smartwatch,"Amazing experience, worth the price",4,2025-12-03 20:24:21.340527,North,amazing experience worth price,Positive,12
659,4534,Mobile,Good quality and easy to use,4,2025-07-06 20:24:21.340531,South,good quality easy use,Positive,7
660,2116,Smartwatch,"Amazing experience, worth the price",4,2025-04-29 20:24:21.340535,East,amazing experience worth price,Positive,4
661,4767,Headphones,"Amazing experience, worth the price",5,2025-04-26 20:24:21.340539,South,amazing experience worth price,Positive,4
662,4298,Smartwatch,Product stopped working after few days,1,2025-12-05 20:24:21.340543,West,product stopped working days,Neutral,12
663,4649,Smartwatch,Excellent quality and fast delivery,5,2025-11-28 20:24:21.340547,West,excellent quality fast delivery,Positive,11
664,1979,Headphones,Poor service and damaged product,2,2025-11-19 20:24:21.340552,West,poor service damaged product,Negative,11
665,4291,Mobile,Product stopped working after few days,1,2025-11-14 20:24:21.340558,North,product stopped working days,Neutral,11
666,3858,Camera,Excellent quality and fast delivery,4,2025-01-07 20:24:21.340562,East,excellent quality fast delivery,Positive,1
667,2350,Headphones,Product stopped working after few days,1,2025-11-13 20:24:21.340566,North,product stopped working days,Neutral,11
668,3258,Headphones,"Amazing experience, worth the price",4,2025-06-15 20:24:21.340570,West,amazing experience worth price,Positive,6
669,2219,Camera,Very bad quality and late delivery,1,2025-10-13 20:24:21.340574,North,bad quality late delivery,Negative,10
670,3131,Headphones,Good quality and easy to use,4,2025-06-03 20:24:21.340577,South,good quality easy use,Positive,6
671,1277,Laptop,Good quality and easy to use,5,2025-05-08 20:24:21.340581,North,good quality easy use,Positive,5
672,1040,Camera,"Very good product, totally satisfied",4,2025-01-22 20:24:21.340587,South,good product totally satisfied,Positive,1
673,4186,Headphones,Poor service and damaged product,1,2025-12-11 20:24:21.340591,South,poor service damaged product,Negative,12
674,3541,Laptop,Not worth the money,1,2025-06-19 20:24:21.340597,North,worth money,Positive,6
675,2171,Headphones,Good quality and easy to use,5,2025-12-19 20:24:21.340601,South,good quality easy use,Positive,12
676,3358,Laptop,Poor service and damaged product,2,2025-03-16 20:24:21.340605,North,poor service damaged product,Negative,3
677,4477,Camera,Not worth the money,1,2025-09-30 20:24:21.340609,North,worth money,Positive,9
678,1029,Smartwatch,Product stopped working after few days,2,2025-10-10 20:24:21.340614,South,product stopped working days,Neutral,10
679,3892,Mobile,Excellent quality and fast delivery,5,2025-07-03 20:24:21.340618,South,excellent quality fast delivery,Positive,7
680,4313,Smartwatch,Not worth the money,2,2025-10-03 20:24:21.340622,South,worth money,Positive,10
681,3475,Mobile,Very bad quality and late delivery,2,2025-07-14 20:24:21.340626,East,bad quality late delivery,Negative,7
682,4330,Camera,Poor service and damaged product,1,2025-10-29 20:24:21.340630,North,poor service damaged product,Negative,10
683,2482,Smartwatch,Not worth the money,2,2025-06-03 20:24:21.340634,West,worth money,Positive,6
684,3632,Camera,Very bad quality and late delivery,2,2025-09-01 20:24:21.340638,West,bad quality late delivery,Negative,9
685,3017,Headphones,"Amazing experience, worth the price",5,2025-06-10 20:24:21.340644,North,amazing experience worth price,Positive,6
686,3928,Smartwatch,Product stopped working after few days,2,2025-12-11 20:24:21.340648,West,product stopped working days,Neutral,12
687,4366,Mobile,"Very good product, totally satisfied",4,2025-04-19 20:24:21.340652,North,good product totally satisfied,Positive,4
688,4864,Laptop,Product stopped working after few days,2,2025-02-11 20:24:21.340656,West,product stopped working days,Neutral,2
689,1940,Mobile,Good quality and easy to use,5,2025-11-26 20:24:21.340661,East,good quality easy use,Positive,11
690,3782,Laptop,Very bad quality and late delivery,2,2025-06-21 20:24:21.340665,East,bad quality late delivery,Negative,6
691,1792,Laptop,Good quality and easy to use,4,2025-07-10 20:24:21.340671,West,good quality easy use,Positive,7
692,4927,Headphones,"Amazing experience, worth the price",4,2025-08-26 20:24:21.340675,East,amazing experience worth price,Positive,8
693,3739,Headphones,Excellent quality and fast delivery,4,2025-06-30 20:24:21.340679,East,excellent quality fast delivery,Positive,6
694,1686,Headphones,Very bad quality and late delivery,2,2025-01-30 20:24:21.340683,West,bad quality late delivery,Negative,1
695,2317,Laptop,Excellent quality and fast delivery,4,2025-09-19 20:24:21.340687,West,excellent quality fast delivery,Positive,9
696,3361,Smartwatch,Not worth the money,1,2025-04-03 20:24:21.340691,South,worth money,Positive,4
697,3139,Camera,"Very good product, totally satisfied",5,2025-02-07 20:24:21.340695,South,good product totally satisfied,Positive,2
698,1493,Smartwatch,Poor service and damaged product,2,2025-02-03 20:24:21.340699,West,poor service damaged product,Negative,2
699,1683,Camera,Not worth the money,2,2025-02-20 20:24:21.340703,East,worth money,Positive,2
700,1262,Camera,Poor service and damaged product,1,2025-06-08 20:24:21.340707,South,poor service damaged product,Negative,6
701,1172,Headphones,Very bad quality and late delivery,2,2025-07-27 20:24:21.340712,West,bad quality late delivery,Negative,7
702,4373,Laptop,"Very good product, totally satisfied",5,2025-06-14 20:24:21.340715,East,good product totally satisfied,Positive,6
703,1311,Mobile,"Amazing experience, worth the price",5,2025-09-12 20:24:21.340720,South,amazing experience worth price,Positive,9
704,2132,Headphones,Good quality and easy to use,4,2025-02-03 20:24:21.340725,West,good quality easy use,Positive,2
705,3075,Laptop,Very bad quality and late delivery,2,2025-04-01 20:24:21.340729,North,bad quality late delivery,Negative,4
706,4809,Headphones,Not worth the money,1,2025-02-07 20:24:21.340733,West,worth money,Positive,2
707,4111,Mobile,Excellent quality and fast delivery,5,2025-04-02 20:24:21.340737,East,excellent quality fast delivery,Positive,4
708,2119,Camera,"Very good product, totally satisfied",4,2025-04-10 20:24:21.340741,North,good product totally satisfied,Positive,4
709,1610,Laptop,Product stopped working after few days,1,2025-03-13 20:24:21.340746,South,product stopped working days,Neutral,3
710,2699,Headphones,Very bad quality and late delivery,2,2025-01-29 20:24:21.340750,West,bad quality late delivery,Negative,1
711,2706,Camera,Poor service and damaged product,2,2025-12-20 20:24:21.340754,West,poor service damaged product,Negative,12
712,4280,Headphones,Very bad quality and late delivery,2,2025-07-02 20:24:21.340758,North,bad quality late delivery,Negative,7
713,3950,Laptop,Poor service and damaged product,2,2025-04-05 20:24:21.340762,North,poor service damaged product,Negative,4
714,2176,Mobile,Good quality and easy to use,4,2025-09-17 20:24:21.340766,East,good quality easy use,Positive,9
715,1015,Headphones,Excellent quality and fast delivery,5,2025-07-01 20:24:21.340770,North,excellent quality fast delivery,Positive,7
716,4864,Camera,"Amazing experience, worth the price",5,2025-10-15 20:24:21.340774,South,amazing experience worth price,Positive,10
717,4041,Headphones,"Amazing experience, worth the price",5,2025-08-05 20:24:21.340778,South,amazing experience worth price,Positive,8
718,4242,Headphones,Product stopped working after few days,1,2025-01-28 20:24:21.340783,West,product stopped working days,Neutral,1
719,4681,Mobile,Not worth the money,2,2025-12-22 20:24:21.340787,West,worth money,Positive,12
720,3531,Laptop,Poor service and damaged product,1,2025-03-03 20:24:21.340791,South,poor service damaged product,Negative,3
721,3840,Camera,Good quality and easy to use,5,2025-07-17 20:24:21.340795,West,good quality easy use,Positive,7
722,2519,Mobile,Good quality and easy to use,4,2025-07-03 20:24:21.340799,West,good quality easy use,Positive,7
723,4552,Mobile,Very bad quality and late delivery,1,2025-02-16 20:24:21.340803,South,bad quality late delivery,Negative,2
724,2280,Camera,Good quality and easy to use,4,2025-08-27 20:24:21.340810,West,good quality easy use,Positive,8
725,1401,Laptop,Excellent quality and fast delivery,5,2025-06-16 20:24:21.340814,West,excellent quality fast delivery,Positive,6
726,1891,Laptop,Excellent quality and fast delivery,4,2025-01-20 20:24:21.340818,South,excellent quality fast delivery,Positive,1
727,3135,Smartwatch,Very bad quality and late delivery,2,2025-05-22 20:24:21.340822,East,bad quality late delivery,Negative,5
728,3342,Headphones,"Very good product, totally satisfied",5,2025-06-18 20:24:21.340826,East,good product totally satisfied,Positive,6
729,2336,Headphones,Product stopped working after few days,1,2025-07-19 20:24:21.340830,North,product stopped working days,Neutral,7
730,4935,Smartwatch,"Very good product, totally satisfied",5,2025-09-01 20:24:21.340834,West,good product totally satisfied,Positive,9
731,2016,Laptop,"Amazing experience, worth the price",4,2025-10-17 20:24:21.340838,North,amazing experience worth price,Positive,10
732,2623,Smartwatch,"Very good product, totally satisfied",5,2025-06-07 20:24:21.340842,North,good product totally satisfied,Positive,6
733,2858,Headphones,"Very good product, totally satisfied",5,2025-04-08 20:24:21.340846,South,good product totally satisfied,Positive,4
734,2947,Camera,"Very good product, totally satisfied",5,2025-09-09 20:24:21.340850,West,good product totally satisfied,Positive,9
735,3059,Smartwatch,Very bad quality and late delivery,2,2025-08-14 20:24:21.340854,West,bad quality late delivery,Negative,8
736,4088,Laptop,Very bad quality and late delivery,1,2025-04-05 20:24:21.340860,West,bad quality late delivery,Negative,4
737,1450,Laptop,Very bad quality and late delivery,2,2025-10-10 20:24:21.340864,East,bad quality late delivery,Negative,10
738,2540,Headphones,Product stopped working after few days,1,2025-06-04 20:24:21.340868,North,product stopped working days,Neutral,6
739,3050,Smartwatch,Product stopped working after few days,1,2025-03-13 20:24:21.340872,South,product stopped working days,Neutral,3
740,4212,Laptop,Excellent quality and fast delivery,4,2025-10-26 20:24:21.340876,East,excellent quality fast delivery,Positive,10
741,2936,Camera,Product stopped working after few days,1,2025-01-28 20:24:21.340880,North,product stopped working days,Neutral,1
742,1880,Headphones,"Amazing experience, worth the price",5,2025-07-19 20:24:21.340884,South,amazing experience worth price,Positive,7
743,4375,Smartwatch,"Amazing experience, worth the price",5,2025-06-15 20:24:21.340890,North,amazing experience worth price,Positive,6
744,4907,Smartwatch,Very bad quality and late delivery,1,2025-06-06 20:24:21.340894,North,bad quality late delivery,Negative,6
745,2162,Camera,"Amazing experience, worth the price",5,2025-09-21 20:24:21.340898,West,amazing experience worth price,Positive,9
746,4452,Mobile,"Very good product, totally satisfied",5,2025-04-29 20:24:21.340901,West,good product totally satisfied,Positive,4
747,1045,Smartwatch,Not worth the money,2,2025-08-24 20:24:21.340905,West,worth money,Positive,8
748,4616,Laptop,Not worth the money,2,2025-11-19 20:24:21.340909,West,worth money,Positive,11
749,3811,Smartwatch,Not worth the money,2,2025-09-13 20:24:21.340913,South,worth money,Positive,9
750,4632,Headphones,"Very good product, totally satisfied",5,2025-12-06 20:24:21.340917,North,good product totally satisfied,Positive,12
751,4844,Headphones,Product stopped working after few days,1,2025-08-01 20:24:21.340920,South,product stopped working days,Neutral,8
752,2104,Mobile,"Amazing experience, worth the price",4,2025-02-26 20:24:21.340924,West,amazing experience worth price,Positive,2
753,3289,Laptop,"Very good product, totally satisfied",5,2025-10-30 20:24:21.340929,South,good product totally satisfied,Positive,10
754,2651,Smartwatch,Good quality and easy to use,4,2025-07-08 20:24:21.340933,West,good quality easy use,Positive,7
755,3834,Camera,Product stopped working after few days,2,2025-10-15 20:24:21.340937,West,product stopped working days,Neutral,10
756,4742,Mobile,Excellent quality and fast delivery,5,2025-09-30 20:24:21.340941,East,excellent quality fast delivery,Positive,9
